content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"Gracias a todos nuestros colaboradores, clientes y consumidores que han compartido en sus redes sociales sus MomentosFeli …",0,0,0,0.22,0.22,0,0,0,0,0,0.16,0.19,0,0.2,0,0,0,0,0,0
Amen cariño igual para ti,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
no me digas cariño que m enamoro más,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"El día que seas campeón, y sé que pasará, me dará mucho gusto por ti y lo celebraré por el cariño que te tuve.
Pero hoy con todo el dolor de mi alma te dejo, ya no, .
Que te vaya muy bien.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.16,0,0.16,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"Enviamos nuestras sinceras condolencias a nuestro querido por el sensible fallecimiento de su madre, la Sra. Marta Montijo, a quién recordaremos con cariño.
DEP 🙏🏻💫",0,0.32,0.36,0.21,0.21,0.16,0.19,0,0.17,0.2,0.15,0,0,0.19,0,0,0.16,0,0,0
"— al comienzo a levi nunca le importó la paternidad, pero al avanzar su relación amorosa comenzó a interesarse más en ello, hasta llegar a tener las ganas de tener un bebé para verlo crecer, darle cuidado, cariño y una buena figura paterna. ♡",0.15,0.19,0.2,0.26,0.43,0.2,0.46,0.25,0.17,0.44,0.5,0,0,0.63,0.16,0.18,0.36,0.47,0.19,0
Seguro que si corazón. Cuando quieras. 😉😉😉😉.........saludos y Besos para ti con cariño.,0.18,0,0,0.3,0,0,0,0,0,0.29,0.22,0.26,0,0.54,0,0.4,0.23,0.35,0.24,0
"Hoy estuve en este lugar y pensé mucho en ti, como el río, tu corazón se desborda, pero pronto encontrará su cause. Te abrazo mucho y a tus chiquitos bellos. Fuerza y mucho cariño para ti, querida Lauri. No estás sola.",0,0.34,0.74,0.88,1.12,0.33,0.8,0.48,0.71,0.21,0.47,0,0,0.79,0.46,0.29,0.51,0.24,0,0
PD Hoy quiero un poquito más a todos los que me mandan sus mensajitos llenos de cariño a sabiendas que para mi esto es más que fútbol. La parte bonita de esto es saberme tan querida. ¡Los llevo siempre en mi celeste corazón! 😢😍🤩,0,0.16,0.18,0.21,0.21,0.16,0.19,0,0,0,0.15,0,0,0.38,0,0.14,0,0.23,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
quiero q alguien me quiera tanto como para cantarme ‘hermoso cariño’,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.23,0,0.17,0,0.28,0,0
"Otra vez estamos en las mismas. A ver si ahora te creen desalmado, como no te entra algo por dentro al hacer…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amo y le cojo mucho cariño a las personas que naturalmente son frías pero no fallan en demostrarte su amor y lealtad, a…",0.12,0.16,0.17,0,0.4,0,0,0,0,0.19,0,0,0.17,0.18,0.14,0,0,0,0.16,0.27
"perdón por que? no tenes que pedir perdón por nada, perdoname a mi por no darte todo el cariño que te mereces",0.23,0.3,0.33,0,0.39,0.3,0,0,0,0,0,0,0.33,0,0,0.26,0,0,0,0
Este sábado en las Agencias de SanJuanChapultepec y de SantaRosa iniciamos con las Jornadas de Acercamiento con la S…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Esta es la mítica le cogí hasta cariño a la captura. Cuando me paso con la fumada me dio hasta risa, la cara de tonto…",0.12,0,0.35,0.21,0.2,0.16,0.38,0,0.16,0.19,0,0,0,0.18,0.14,0.14,0.32,0,0.16,0.28
"Turco te ganaste el cariño y aprecio del pueblo, eso vale más ✨
…",0.17,0,0.25,0,0,0,0.27,0.32,0.74,0,0,0,0,0,0,0.2,0,0.34,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
No será una anécdota tan emblemática como las tantas que leí por acá. Pero el tiempo pasó y guardo el recuerdo como un…,0.12,0,0,0,0,0,0,0,0,0.2,0.15,0,0,0.18,0,0,0.32,0,0.16,0.28
Que ganas de tener un amorcito para darle mucho cariño 🥺,0,0,0,0,0,0,0.21,0.26,0.19,0,0.17,0,0,0.21,0,0.16,0,0.52,0,0
Odio agarrarle cariño a la gente y que después desaparezca,0,0,0.19,0,0,0,0,0,0,0.22,0,0,0,0.2,0,0,0,0,0.18,0.34
no es broma pero no quiero agarrarle mucho cariño porque es menor de edad a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
"Eso es lo que afirmo, cariño, deja de fingir; Ya conozco tú verdadero ser.""
Sonrisa ladina demostró, continuando aquella broma, porque conocía al contrario lo suficiente para saber que no era cierto. ""Sólo digo la verdad.""
Besito le dejó en los labios pese a sus palabras, es+",0.47,0.15,0.34,0.6,0.2,0.3,0.37,0.44,0.48,0.38,0.14,0.17,0.17,0.36,0.14,0.54,0.31,0.43,0.16,0.53
". feliz cumpleaños valu nos conocemos hace un montón y desde el principio siempre te tuve un cariño inmenso, te amo q la pases chevere mi reina, estoy para ti en lo que sea q necesites🧡",0,0,0.36,0.21,0,0.32,0.39,0,0.17,0.2,0.15,0,0.18,0.38,0,0.14,0.17,0.23,0.34,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Gracias por tanto cariño 💜💜Trato de responder todo pero no sé si alcanzo! Estoy muy contenta,0,0,0,0.24,0.21,0,0,0.24,0,0,0.16,0.38,0,0,0,0,0,0.23,0,0
"—Comisuras se elevaron ligeramente ante la muestra de cariño, misma que correspondió a la brevedad.—
Mm!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ratificando nuestro compromiso con la entidad gremial, con cada trabajador y trabajadora.
Y además también para realizar un recuerdo emotivo y pleno de cariño a la figura del siempre recordado compañero y amigo, Antonio Anselmo “Tono” Romano.",0.27,0,0.19,0,0.23,0,0,0.5,0.37,0.22,0.33,0.2,0,0.21,0,0.15,0,0.76,0,0
"A veces, una palabra, un abrazo, una muestra de cariño, pueden salvar una vida. Sólo hay que ser un poco atentos.",0.14,0,0.4,0.23,0.72,0,0.43,0.25,0.57,0,0,0,0.19,0.21,0.16,0,0.18,0,0,0
Una falta de amor y cariño tengo,0,0.17,0.19,0,0.23,0,0,0,0,0.21,0,0,0,0.2,0,0,0,0,0.18,0
"Su mirada estaba llena de cariño, demostrando sinceramente a través de ella, y además, sus acciones, lo mucho que lo amaba.
Rió un poco al verle actuar de esa manera. Nunca se habría esperado verlo así. Buscó su mano para así entrelazar sus dedos.
ㅤ─── Vamos, entonces.",0.24,0.16,0.51,0.2,0.2,0.16,0.19,0,0.31,0.38,0.43,0.17,0,0.36,0.14,0.41,0.31,0.43,0,0
"Hacer un regalo de navidad a alguien que uno quiere, no debe ser obligatoriamente caro, solo debe ser dedicado y con cariño.
Único y especial.
Mi humilde opinión.",0.12,0,0.17,0.4,0.2,0,0.55,0.22,0.16,0.38,0.43,0,0,0.36,0.14,0.14,0,0.43,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
Como detesto que inválidos asuman que si eres fan de alguien quieres cogerte a tu fav y lo ves como tu novi@ no saben q lo…,0,0,0,0,0,0,0,0,0,0.22,0,0,0.19,0,0.16,0,0.18,0,0,0.28
"Pues un apoyo menor, amiga querida, dadas las circunstancias. Pero el cariño se mantiene igual de muchote. Y nuestra admiración y respeto por su trabajo. Te mando muchos besos",0,0.2,0.65,0.51,0.8,0.2,0.7,0.56,0,0.74,0.18,0.22,0,0.93,0,0.17,0,0.58,0.41,0
"Expertos en burlarse del cariño de la afición, solo tu mi amado Azul",0,0.21,0.46,0.54,0.29,0.21,0.25,0.29,0.23,0.52,0.2,0,0,0.25,0.19,0,0,0.31,0.43,0
La pureza grande de los niños siempre con amor y cariño no tienen esa maldad en sus actos como al…,0,0.2,0.22,0,0.27,0,0.23,0,0,0.24,0,0,0,0.23,0,0,0,0,0.2,0
Hoy en las aventuras de el preciso momento en el que no encontraba un streamer o youtuber para poner con la letr…,0.13,0,0,0.21,0,0,0.2,0.23,0,0,0.15,0,0,0.19,0.15,0.14,0,0.47,0,0
"⚔️: pero no veo ningúna cadena cariño,oh my espera un momento
*Miraria hacia tu costado viendo las cadenas y pensando como romperlas*",0.12,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pues habrá que esperar otra vez cariño, pero hazme caso que no lo van a hacer, duermeee",0.13,0,0.37,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0
"📌 Pablo Escobar a su esposa: ""Cariño, prepárate para ser la primera dama... las puertas del palacio presidencial se nos abrirán",0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"Buenas tardes 😃 mi raza, les agradezco sus bendiciones, y muestras de cariño hacia mi, sali muy bien Gracias a Dios ya me…",0,0.2,0,0,0,0.2,0.24,0,0.21,0,0,0.22,0.21,0,0,0,0,0.29,0.21,0
"DIOS, no me había dado cuenta que sonaba así de feo. Si ven eso no se lo tomen tan enserio, ya es hasta de medio cariño 😭",0.13,0.17,0,0,0,0.17,0.2,0,0.18,0,0,0,0.18,0,0,0,0,0.24,0.18,0.27
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
"Queridas marcas y restaurantes: pónganle cariño a la atención.
Es diciembre
Es 2020
Y realmente se siente la desidia e…",0,0.35,0.38,0.45,0.23,0.17,0.21,0.25,0.18,0,0.16,0,0,0.41,0,0,0,0,0,0
"Uno debe entender que cuando ama, no es solo dar cariño, sino también entender que uno debe dar lo mejor en cada area de su vida, mejorar si uno es insuficiente, es superar los miedos y situaciones que normalmente uno no haría.",0,0.17,0.18,0.23,0.2,0,0.2,0.23,0.16,0,0,0,0.18,0.19,0.3,0,0,0.44,0.17,0
"Con todo cariño a la Casa Real.
Salud y República!💜💛❤️",0.14,0,0,0.23,0,0,0,0,0,0.22,0,0.2,0,0.21,0,0.16,0.18,0,0.19,0
"Seguimos en el caminar y sumando más personas para el progreso de Quecholac en el Equipo de los Poblanos.
Hoy visite el ba…",0.13,0,0,0.21,0.22,0,0,0,0,0,0.31,0.18,0.18,0.38,0.15,0.14,0,0.47,0.17,0
"NO PODEMOS ESTAR MAL CON LA VIDA, CON OTROS O CON SIGO MISMO
MEJOR DAR CARIÑO, AMOR Y CAMBIAR LAS FICHAS, DAR…",0,0.16,0.17,0,0.2,0,0,0,0,0.2,0,0,0,0.19,0.14,0,0,0.22,0.16,0
"A los primeros que fui si, ya tendras la oportunidad de ir cariño",0.14,0,0,0.24,0.25,0,0.22,0.26,0,0,0,0.21,0,0,0,0.16,0,0.27,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
Gracias por tanto cariño 💜💜Trato de responder todo pero no sé si alcanzo! Estoy muy contenta,0,0,0,0.24,0.21,0,0,0.24,0,0,0.16,0.38,0,0,0,0,0,0.23,0,0
Con cariño 💋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A ellos le gusta que les diga así. Con ""cariño"" el arqui y la Turbina",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Finalmente se va uno de los hombres más simpáticos, cariñosos y carismáticos de México. Gracias querido Jaime por tu cari…",0,0.19,0.21,0.24,0.25,0.19,0.22,0,0,0,0,0.21,0,0.22,0,0,0,0,0,0
"Ídem. En la pega avise hace 2 años que había decidido saludar de la mano a las mujeres por respeto (somos más de 150). En verdad era por falta de cariño más que nada jajaja. Beso pal que me importa, manito estilo Star Trek pal resto yera.",0.13,0,0.19,0.22,0.45,0,0.41,0,0.18,0.64,0,0.39,0.18,0.4,0.16,0.3,0.17,0,0.36,0
"Cariño, no te deseo lo mejor cuando no estás conmigo",0,0,0.19,0,0,0,0,0,0,0,0,0,0.2,0,0.16,0,0,0.46,0,0
"Ahora, hay un error de sistema, espere un momento porque demasiadas personas envían una solicitud y me dio fiebre en e…",0.13,0,0.18,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
Ptm solo demuestrame todo el cariño que decías tenerme.,0,0,0.2,0.24,0.25,0,0.22,0.26,0.2,0,0,0,0,0,0,0,0,0,0,0
Hola bella con cariño desearte que este lunes y semana que comienza este cargada de amor. Un abrazo de YoMeQuedoEnCasa,0,0.18,0.2,0,0.48,0,0.21,0,0.19,0.22,0,0,0,0.42,0.16,0,0.18,0,0.19,0
"“Es que cuando hay cariño, hay respeto”.",0,0,0.21,0,0.26,0,0.23,0,0,0.24,0,0.22,0,0.23,0,0.17,0,0,0,0
"De la oficina central me envían esta joya que quiero compartirles con mucho cariño, El Tamborilero cantado en una terraza de…",0,0,0,0.21,0.22,0,0,0,0.17,0,0.15,0,0,0.19,0,0,0,0,0.17,0
"🥺🥺🥺 ay amiga, solo el tiempo cura eso y lo seguirás recordando pero con cariño:-(",0.15,0,0.21,0.25,0.26,0,0.23,0.27,0.21,0.24,0.18,0,0,0.23,0,0,0.2,0,0,0.29
Ellos son personajes que fueron doblado por y ArturoMercado y debo decirle que me encantaron👍Felicidades 🎉 y también feliz cumpleaños 🎁 a los 2 espero que les den regalos con mucho cariño,0.33,0.22,0.71,0.28,0,0.43,0.51,0.31,0.24,0.27,0.2,0,0,0.25,0,0.19,0,0,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Gracias ^^ un abrazote con mucho cariño y aunque no interactuamos tanto como antes, te tengo un gran aprecio ^^
(mi mami me mandó un audio y me dejó llorando 👉👈)",0,0,0.17,0,0,0,0,0,0.16,0,0,0.18,0,0,0,0,0,0,0,0
"tu nunca has confiado en tu equipo y por algo te cambiaste de equipo, sin tener esencia y sin sentir el cariño a una institución, por esto y más nunca serás más que un comentarista mediocre de una televisora que solo",0,0,0.51,0.2,0.2,0,0.37,0.22,0.31,0,0,0,0,0.18,0,0,0.16,0.21,0.16,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
Nada se compara a cariño de los amix 🥰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"el cariño de una persona ""fría"" es lo más sincero que existe.",0,0.15,0.17,0,0,0,0,0,0.16,0.19,0.14,0,0,0,0,0,0.15,0,0,0
"Querido equipo
Quisiera decirles que lo acontecido el día de hoy no hace que perdamos el cariño que tenemos p…",0,0.19,0.21,0.24,0.25,0.19,0.45,0,0,0,0,0,0,0.22,0,0,0.19,0,0,0
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
"Dejo fijado en mi perfil el enlace a mi segundo librito.
¡Gracias por este subidón y haberle dado tantísimo cariño! 🤍…",0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0
"Que bonito es recordar con cariño, pero ya no con necesidad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
Este sábado en las Agencias de SanJuanChapultepec y de SantaRosa iniciamos con las Jornadas de Acercamiento con la S…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tu tienes que disculparte, animo aqui estamos seguimos es aqui cuando se debe de demostrar el cariño al equipo, saludos.",0.24,0,0,0.2,0,0,0,0,0.16,0.2,0,0.36,0.17,0.19,0.14,0.28,0.32,0.22,0.16,0
Hoy en las aventuras de el preciso momento en el que no encontraba un streamer o youtuber para poner con la letr…,0.13,0,0,0.21,0,0,0.2,0.23,0,0,0.15,0,0,0.19,0.15,0.14,0,0.47,0,0
"Hoy, a la hora 3.00, mientras descansaba en su hogar, acompañado de algunos familiares y amigos, por causa de su enferm…",0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0.13,0,0,0,0
"No hay de que cariño, a mi también fue un año bastante complicado, e incluso uno de los peores para mi, pero bueno, por algo fuistes una buena amiga para mi y me caistes bien",0,0,0.18,0,0,0,0,0,0,0,0.31,0,0,0.38,0,0.31,0,0.44,0,0.31
el que sea capaz de aguantarme así se lleva un regalo que vendría a ser mi cariño,0.27,0,0,0.23,0,0,0.21,0,0,0.22,0.17,0,0.19,0.21,0.16,0.15,0.18,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Totalmente cariño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AyudaConUnRT Estos bellísimos angelitos gatunos desean darte su amor y cariño sinceros para siempre si los adoptas. Merecen una oportunidad de ser felices a tu lado. Más información en el tweet de abajo, Gracias AdoptaNoCompres AdopcionResponsable AdoptaYCambiaUnaVida",0.15,0.6,0.88,0.52,0.81,0.2,0.71,0.56,0.22,0.74,0.37,0.45,0,0.94,0,0.35,0.2,0.88,0.42,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
Esta muy loco este sentimiento por que me hace daño pero no muere mi cariño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lo siento Tats. Un abrazo con cariño 🙏,0,0,0,0,0.2,0,0.18,0,0.16,0,0,0,0,0.18,0.14,0,0.15,0,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
"Desde el fondo de nuestros corazones💙❤️💙 junto a mi esposa, hijos y nietos les deseamos salud, progreso y prosperidad pa…",0.43,0,0.21,0.49,0.25,0,0.22,0,0,0.23,0.18,0.43,0.41,0.66,0.17,0.16,0.38,0.55,0.59,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
vas de abeja reina pero tienes la capacidad comunicativa de un tamagochi cariño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ya cansa este gente de mierda solo dichos ni una prueba les jode la credibilidad y el cariño que la gente le tiene al presidente vizcarra váyanse a la mierda,0.13,0.17,0.19,0.22,0.23,0,0.41,0.24,0.18,0,0,0,0.18,0,0,0.15,0,0,0,0.55
Queridos con cariño desearles un lindo lunes y excelente comienzo de semana. Un abrazo de YoMeQuedoEnCasa,0,0.45,0.5,0.29,0.94,0.22,0.81,0,0.25,0,0,0,0.24,0.8,0.21,0,0.23,0.34,0.24,0
Te recargan de energía y cariño,0,0,0,0,0,0,0.18,0,0.16,0,0,0,0,0,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Fue un día de muy buen Trabajo Territorial, es increíble el apoyo y cariño de la gente hacía en cada lugar que v…",0,0,0.22,0,0.27,0,0,0.28,0,0.24,0.18,0,0,0.23,0,0,0,0.29,0.2,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Cosas como estás es donde se ve el cariño, amistad, amor y todo lo bueno del mundo que le puedes dar a una persona, un…",0,0.2,0.44,0.26,0.54,0,0.24,0.28,0.21,0.49,0.19,0,0,0.47,0,0,0.2,0,0.41,0
"Wonho gracias por ser una persona fuerte y valiente,capaz de salir adelante aunque el panorama se viera oscuro.…",0.14,0.18,0.2,0,0,0.18,0.22,0.26,0.19,0,0,0.21,0,0,0.33,0,0.37,0.26,0,0.28
no sé como dar cariño pero tampoco se querer poquito,0,0.17,0.18,0.23,0.21,0.18,0.21,0,0,0,0,0,0,0.19,0,0,0,0,0,0
GRACIAS por la enorme tarea social que realizan y por recibirnos con tanto cariño y permitirnos…,0.3,0.2,0,0.26,0.54,0.2,0.47,0.56,0.21,0.25,0.19,0.45,0,0.23,0,0.17,0,0.58,0.21,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"De momento he visto que, efectivamente, había leído al menos hasta el 40 con el tema de cierta organización pero mmm está muy guay lo que he leído otra vez jeje
Quizás noto algo de rusheo para pillar cariño a los personajes si lo lees seguido y no cada semana pero por lo demas OK",0.12,0,0,0.21,0,0,0,0,0.17,0.2,0.15,0,0,0.19,0,0.28,0,0.23,0,0.27
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
"Espero que te guste.
Gracias, Jack.
Disfruta de este sábado casi
invernal. Un día espléndido para
sentarse…",0.18,0,0.79,0.31,0,0,0,0,0.53,0.3,0.22,0.54,0,0.56,0.22,0.21,0,0.36,0.25,0
"No sirvo para demostrar ni hablar con cariño jajajaja la máxima demostración de amor que puedo dar es un abrazo de 5s, más no 😂",0.24,0.16,0.17,0,0.39,0,0.18,0,0.16,0.19,0.14,0.35,0,0.54,0.14,0.41,0.16,0.64,0.16,0
"Fue un día de muy buen Trabajo Territorial, es increíble el apoyo y cariño de la gente hacía en cada lugar que visitamos.
No dudo que vamos por el buen camino y tendremos los mejores resultados.
SomosGANA
YoApoyoAGuillermoGallegos",0,0,0.18,0,0.21,0,0,0.23,0,0.2,0.15,0,0,0.19,0.15,0,0,0.46,0.17,0
"La cosa es presentarte con el apodo que te puso la persona que te gusta / que te gustaba :
Hola , soy : Cariño , honey , bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
