content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
Nadie esta al margen del la lay .....si como no ?,0,0.17,0.55,0.43,0.44,0,0.2,0,0.17,0,0.16,0,0,0.19,0.15,0.14,0.17,0,0.52,0.27
Contradictorio y de doble estándar como siempre ... ??,0.12,0.15,0.5,0.2,0,0,0.36,0,0.47,0.37,0,0,0.16,0.18,0,0,0.15,0,0.16,0.26
Yo me olvido de colocarme la mascarilla y no soy extraterrestre . Es una situación que a todos nos puede pasar..,0.24,0.62,1.53,0.82,0.4,1.1,0.56,0.22,0.47,0.77,0.43,0.35,0.68,0.54,0.7,0.28,0.47,0.21,1.13,0
"Hay cosas que un Presidente NO PUEDE olvidar, para eso es Presidente y tiene todos los privilegios de tal,buen salario, estatus de autoridad, oficinas de lujo y palacios para trabajar, choferes, autos, escoltas, gran poder y muchísimas otras cosas mas... Se te puede olvidar usar la mascarilla un ratito si sales a algo especifico etc.. pero salir a ""pasear"" por la playa sin mascarilla?,inaceptable e impresentable",1.46,1.27,2.93,3.14,0.6,2.4,2.27,1.99,1.11,2.91,1.17,1.23,1.38,2.57,1.7,1.27,1.89,0.86,1.95,1.97
"Que tremendo!!!!!! Huuuuuuu se va acabar el mundo!!!!! Huuuuu arranquen!!!!!!!!...... . Me carga este we_ as, pero si alguien ha ido a la playa últimamente , nadie esta con mascarilla!!! Paren la psicosis",0.24,0.46,1.01,1.41,0.98,0.62,1.47,0.65,0.94,1.14,0.72,0.35,0.17,0.9,0.14,0.68,0.62,1.07,0.48,2.16
Un perdonazo a todos los que han multado sería lo justo. O no?. O seguimos cuestionando la autoridad por culpa de un pe.lo.ta,0.77,0.84,0.74,1.53,0.45,0.67,1.4,0.95,0.71,1.05,0.47,1.14,1.1,0.79,0.61,0.73,1.36,0.72,0.53,0.55
"el problema no es ese, el problema es que a la gente comun la multan con 2 palos y medio .-",0.12,0.3,0.5,0.78,0.78,0.15,1.07,0.21,0.78,0.56,0.14,0.17,0.82,0.18,0.55,0.13,1.06,0.21,0.63,1.83
El ministro de salud predica en el desierto.,0.43,0.75,0.21,0.73,0.25,0.19,0.22,0,0,0.7,0,0.64,0.41,0.66,0.17,0.49,0.38,0,0.39,0
"El ministro París salva a este pésimo gobierno (tb Ramiro Mendoza). Él no abandona a su pueblo, no lo he visto ir a pizzerías, ni a comprar vino, ni a pasear a la playa. Sólo sabe trabajar para cuidarnos a todos del virus.",1.27,0.75,1.33,2.73,1.37,0.75,3.04,1.28,0.78,2.43,1.13,1.36,1.47,1.95,0.96,1.05,1.52,1.48,0.63,2.36
Bueno se cursara sumario o no ??,0.17,0,0.25,0.29,0,0.22,0.27,0.32,0,0,0.21,0,0,0,0,0.2,0,0.68,0.24,0.31
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud reafirma que uso de mascarillas y medidas.",0.86,0.96,1.95,2.08,0.84,1.27,2.48,1.13,0.67,1.79,1.05,1.27,1.74,1.7,1.02,1.53,1.46,0.23,1.17,1.88
"Prensa y politicos, preocupados de puras h.....Como Chilenos ..lo entiendenDejense de h... y preocupense de lo importante!!!",0.58,0.6,0.66,0.98,0.98,1.04,1.07,0.64,0.47,0.94,0.28,0,0.82,0.35,0.69,0.26,0.61,0.42,0.79,1.57
"Andaba solo ,la Primera Dama(juana) estaba rajuela.",0.14,0,0,0,0.76,0.19,0.22,0.27,0,0.47,0,0.21,0.61,0,0.34,0.16,0.19,0,0.39,0.58
"También es importante la igualdad ante la ley, pero más importante es la triangulación de dineros de este delincuente que le permitió hacerse de habitat ilegalmente. Este miserable ladronzuelo debiese estar preso.",0.92,0.75,1,0.98,0.39,0.45,1.79,0.43,0.31,0.75,0.28,0.17,0.82,0.89,0.69,0.79,0.91,0.84,0.63,2.36
"El presidente,al igual que cualquier persona,puede caminar por la playa sin mascarilla,siempre que respete la distancia física con alguien.El DELITO que cometió,junto con la persona que sale en la foto,fue no protegerse de un posible contagio,como la legislación sanitaria lo señala.",0.83,1.09,0.68,1.63,1.97,0.78,2.03,1.3,0.94,2.29,1.01,1.21,1.85,0.9,1.68,1.23,2.64,1.07,1.28,1.36
Y en el funeral del tío curita qué? entre las tantas metidas de patas de este caallero.,0.12,0.16,0.51,0.21,0.79,0.47,0.56,0.44,0.16,0.58,0.58,0.18,0.34,0,0.42,0.14,0.63,0.43,0.97,0.28
"Yo feliz que ande sin mascarilla, que le de la w..ea y se vaya luego el inepto",0.27,0.35,0.77,0.46,0.47,0.7,0.84,0.25,0.37,0.65,0.16,0,0.57,0.21,0.64,0.46,0.71,0.51,0.18,0.56
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Que importa que Piñera ande sin mascara, si con el desastre de país que nos tiene hasta el momento y lo terrible es; país nos va a entregar. El que ande sin mascara es una anécdota, es como si hubiese salido sin corbata.",0.6,0.62,1.53,1.43,1.38,0.47,1.86,0.44,0.94,1.72,0.58,0.35,1.18,1.27,0.98,0.14,1.24,0.43,1.12,1.65
Piñera cobarde y traidor,0,0.15,0.17,0.2,0.2,0.15,0.36,0,0,0.19,0,0,0,0,0.14,0,0.3,0,0,0.52
Este borreguito cambia de chapa pero su panfleto es el mismo ..,0.12,0,0,0.78,0,0.15,0.54,0,0,0.19,0.14,0.17,0,0.53,0.14,0.39,0.15,0,0.31,0.26
"Por algo no estaba usando mascarilla... No sean wnes, este virus no es más que la influenza disfrazada",0.12,0.3,0.83,0.39,0.78,0.89,1.25,0.43,0.31,0.37,0.42,0.17,0.49,0.18,0.41,0.66,0.46,0.21,0.63,0.52
"Si?? Y la influenza colapsa los servicios de salud y las camas hospitalarias??? Prácticamente en pleno verano y temperaturas altas.....y eso. O aquí no más, en el resto del mundo también.",0.71,0.62,1.2,1.01,0.2,0.15,1.11,0.44,0.64,1.35,0.29,0.7,0.5,1.1,0.14,0.54,0.31,0.44,0.49,1.06
"No te preocupes por Piñera, todos los recursos del estado y nuestros impuesto serán puestos para salvarle la vida.",0.64,0.33,0.92,1.08,0.44,0.99,0.99,0.47,0.52,0.83,0.47,0.19,0.36,0.2,0.76,0.29,0.67,0.48,0.52,1.37
"¿¿Que tienen en común Trump, Bolsonaro y Piñera ???",0,0.3,0,0.39,0,0.15,0.36,0,0.31,0.19,0.14,0.17,0.16,0,0.14,0,0.15,0.21,0.16,0.52
QUE SON UNOS SACOWEASPAGRANDE.,0,0.15,0.17,0.39,0,0,0.7,0,0,0,0.14,0,0.16,0,0.14,0,0.15,0,0.16,0.52
se salvo como siempre burlador de las normas,0,0,0.21,0.24,0.25,0.19,0.22,0,0.2,0,0.18,0,0.2,0.22,0,0,0.19,0,0.2,0.29
"Como en todas partes...La ley dura es para los ciudadanos corrientes. Los ""importantes"" y ricos NO. O TODOS O NADIE. Yo estoy lejos pero muy lejos de ser zur&d/o. Los números mienten, los politic@s son corruptos ósea estamos para la c@gad@da.",1.62,0.81,1.26,1.06,1.29,1.13,2.53,2.31,0.85,1.01,1.07,1.11,0.88,0.38,0.59,0.71,0.66,1.63,1.02,1.63
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Tanto que le pones si fui a Las cruces la playa estaba llena y un 85% de las personas estaban sin mascarilla fui en la mañana y casi no había gente solo algunos pescadores de orilla y anduve sin mascarilla. Tanto ruido que hacen y los que piden la cabeza andan sin mascarilla, hasta cuando molestara esta gente digo yo",1.05,1.07,1.86,1.59,2.19,1.21,2,1.08,1.11,1.52,1,0.86,1.99,0.54,1.11,0.27,2.01,1.94,1.92,2.11
Peor presidente no podríamos tener. Voté por él... soy un estafado más.,0.55,0.72,0.37,0.24,1.05,0.75,0.43,0.48,0.5,0.84,0.32,0.38,0.78,0.4,0.15,0.33,0.68,0.91,0.35,0.33
"Y LOS ANTERIORES ACASO ERAN ESTADISTAS ? ERAN TODO LO MISMO, DONDE ESTABAS ANTES EN MARTE ?",0.46,0,0.66,0.78,0.98,0.45,0.93,0.64,0.31,0.75,0.71,0,0.16,0,0,0.52,0.61,0.42,0.47,2.62
Voté por este tipo y me siento estafado. Es mi opinión y si no te gusta te la puedes meter por donde te guste.,0,0.66,0.88,0.88,1.01,1.01,1.38,0.23,0.64,1.59,0.15,0.18,0.54,0.38,0.58,0.44,0.48,0.66,1,1.47
"El diputado Juan Luis Castro en muchas entrevistas ha aparecido sin mascarilla , incluso cuando se acerca a los periodistas en el congreso , muy presto a a aplicar el castigo a Piñera , pero no esta presto a pedir disculpas cuando habla con sus adherentes y periodistas en el congreso , la prueba esta en los varios despachos de prensa en que el diputado aparece alegremente sin mascarilla, no en todas eso si, hay que decirlo",0.86,1.28,3.28,2.53,1.2,1.77,5.72,3.33,1.43,1.75,1.61,1.24,1.91,1.47,1.43,1.7,2.37,1.73,1.96,2.84
Pero JAMAS se ha sacado selfies..con alguien del congreso o una cara con cara...o lo tienes enchufado las 24 horas del dia?,0.23,0.6,0.33,0,0.78,0.3,0.54,0,0.47,0.75,0.28,0.17,0.33,0.18,0.41,0.13,0.15,0.63,0,0.26
vaya a la....................,0,0,0.33,0,0,0,0.18,0,0,0.19,0,0,0,0.18,0,0,0,0.21,0,0
"Pinera te tiene con las hormonas locas..igual que a la Matthei..cuando le dijo..""tonta..cabra chica""...",0.14,0,0.18,0.48,0.62,0.36,0.84,0.24,0.17,0.83,0,0.19,0.58,0.39,0.3,0.32,0.34,0.23,0.87,1.28
"PARECIERA QUE CON PIÑERA LLEGO LA CORRUPCION E INEPTITUD, Y NO SE DAN CUENTA QUE ESTA INSTALADA DESDE EL AÑO 90 CON LOS DE IZQUIERDA Y DE DERECHA, AMBOS, EJEMPLOS HAY DOCENAS, INCREIBLE LA POCA VISION DEL CHILENO",0.65,1.02,1.26,1.36,1.02,0.87,2.1,0.46,0.65,0.81,0.46,0.74,1.29,0.38,0.59,0.61,0.82,0.44,1.36,3.65
Acusacion Constitucional AHORA,0,0.15,0,0.2,0.2,0.15,0.18,0,0.16,0.19,0,0,0,0,0.14,0,0.15,0.21,0,0.26
Muy lindo y bien estructurado su comentario... Hasta que llegamos al final con la descalificacion mediocre y barata... Espero que no sea uno de los que redacte la nueva constitucion... Dios nos salve,0.63,0.82,1.09,0.85,0.43,0.65,1.17,0.93,1.03,0.61,0.15,0.37,1.07,0.39,1.05,0.29,1.33,1.64,1.03,0.81
"Le puse algunos párrafos de la noticia , mi comentario es que solo un burro no la entiende,",0.13,0.17,0.56,1.09,0.89,0.33,0.6,0.48,0.53,1.05,0.47,0.38,0.73,0.79,0.61,0.59,0.68,0.48,0.18,0.27
"Al secretario del Senado se le cursó un sumario sanitario por una foto sin mascarilla comiendo en un restaurant, NO FUE SORPRENDIDO POR UN FISC ALIZADOR.",0.58,0.75,0.5,0.98,0.98,1.19,1.07,1.07,0.62,0.94,0.56,0.51,0.49,0.18,0.41,0.39,0.76,1.48,0.31,0.79
"El ministro de salud tiene razón, estamos así por culpa nuestra, somos porfiados e irresponsables.",0.58,0.3,0.5,0.78,0.39,0.3,0.54,0.43,0,1.12,0.42,0.17,0.49,0.53,0.27,0.39,0.76,0.21,0.63,1.57
Y POR NUESTRA CULPA EL LARRY ACTUA ASI.,0.14,0.36,0.19,0.49,0.21,0.19,0.84,0,0.33,0.84,0,0,0.39,0.2,0.15,0.16,0.34,0.23,0.53,0.66
Hay que ser muy infantil para excusarse de algo que no tiene perdón para alguien que sexsuponeces la máxima autoridad de un país. Más aún que no es primera vez que no cumple los protocolos...,0.59,0.92,0.67,1.4,0.2,0.61,2.2,0.86,0.16,0.76,0.43,0.69,1.17,0.54,0.83,0.81,1.54,0.43,0.8,1.08
Este nos estafó a todos los que votamos por el. Que desastre este tipo... Nada lo hace bien. Fuera un empleado cualquiera ya estaría sin pega.,0.35,0.45,0.33,0.78,0.98,0.89,1.07,0.43,0.16,0.56,0.42,0.51,0.65,0.53,0.55,0.66,0.61,0.42,0.63,0.52
"QUE COMPRASTE QUE TE ESTAFARON ? ....JAJAJAJ A W EO NAO , NO HABRA UN FILTRO PARA SACAR A LOS WEETAS COMO TU ?",0.58,0.15,0.17,0.59,0.39,0.45,2.33,0.85,0.47,0.56,0.14,0.51,0.98,0.18,0.41,0,0.76,0.84,0.31,1.57
Luchin insulta por que no tiene argumentos para discutir... luchin tontin,0.35,0,0.33,0.78,0,0.15,0.72,0.21,0.16,0.37,0.14,0.17,0.16,0.18,0.14,0.13,0.15,0.63,0.16,0
Luchin tontin y sin argumentos por eso insulta... no le pidamos peras al olmo...,0.12,0.45,0.66,0.78,0.59,0.6,1.43,0.21,0.31,0.75,0.14,0,0.33,0.53,0.27,0.13,0,0.63,0.63,0.79
Voté por este estafador. Peor presidente no podríamos tener. No es capaz de hacer nada bien !!!!!,0.45,1.17,0.59,0.54,0.65,1.02,1.86,0.51,0.52,0.67,0,0.4,0.42,0.63,0.16,0.36,0.54,0.7,0.56,2.16
"EN QUE ESTAFÓ ? COMPRO TU VIRGINIDAD Y NO TE PAGÓ? AJAJAJAJAJAJAJAJAJAJA, SACO DE W E A S",0.24,0.16,0.18,0.41,0.42,0.16,0.99,0.23,0.5,0.2,0.3,0.36,0.17,0.37,0.15,0.42,0.32,0.45,0.33,2.15
"nos damos cuenta por tus apellidos de tu inteligencia, Pobre Facho pobre",0,1.02,0.36,0.46,0.41,0.52,0.61,0,0,0.41,0.31,0.18,0.55,0,0.15,0,1.15,0,1.02,0.92
El señor jefe del Apruebo admirado por los comunistas y los ggay del Frente Amplio,0.23,0.15,0.17,0.39,0.59,0.15,0.54,0.64,0.31,0.56,0.42,0.34,0.33,0.18,0.27,0.13,0.46,0.63,0.63,0.26
Y el quedarse en casa????,0,0,0.17,0.2,0.2,0.15,0.18,0,0.16,0.19,0,0,0.16,0,0.14,0.13,0.15,0.21,0,0
"L a autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.64,1.25,1.88,0.85,1.12,1.73,1.14,0.34,1.61,1.21,1.09,1.4,1.33,0.74,1.27,0.98,0.23,0.67,1.62
IGNORANTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L a autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.64,1.25,1.88,0.85,1.12,1.73,1.14,0.34,1.61,1.21,1.09,1.4,1.33,0.74,1.27,0.98,0.23,0.67,1.62
Viejo conch.... menos mal que le queda poco...,0,0,0.2,0,0,0,1.16,0,0,0.22,0,0.2,0.42,0.21,0.33,0,0.54,0,0,0.36
"2 palos y medio pagar la multa, una pareja de venezolanos fueron multados en parque araucano por sacarse la mascarilla https://www.cnnchile.com/pais/pareja-multada-25-mascarilla-parque_20201116/ Hay que ser tara2 para estar a favor de eso.",0.47,0.62,1.36,2.6,1.41,1.38,2.02,1.97,0.96,2.69,1.45,1.05,0.5,1.45,0.42,0.81,1.25,1.09,0.97,1.32
"L a autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.64,1.25,1.88,0.85,1.12,1.73,1.14,0.34,1.61,1.21,1.09,1.4,1.33,0.74,1.27,0.98,0.23,0.67,1.62
"sale de la burbuja, pajaron",0.13,0,0.18,0.23,0,0.18,0,0,0,0.41,0,0.19,0,0.39,0.15,0.16,0.17,0,0.17,0
"el pajarón eres tú, todavía te meten el dedo en la boca...",0,0.15,0.66,0.2,0.2,0,0.54,0.43,0.16,0,0,0.17,0.16,0.18,0.27,0.13,0.15,0,0,0.52
"EN PAIS VIVES . LA MASCARILLA ES A ;NO SON $30 PESOS ,SON 30 AÑOS DE ABUSOS.",0.44,0.58,1.28,0.75,0.52,0.77,1.8,0.27,0.62,0.48,0,0.44,0.63,0.91,0.18,0.51,0.39,0.57,0.61,1.17
Que noticia más estúpida. Seguramente ahora la izquierda le va a levantar una acusación constitucional,0.38,0.66,0.53,0.88,0.41,0.17,1.19,0.68,0.48,1.2,0.3,0.36,0.36,0.38,0.29,0.3,0.32,0.66,0.17,0.89
"L a autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.87,0.64,1.25,2.1,0.85,1.12,1.92,1.37,0.34,1.61,1.21,1.28,1.58,1.33,0.88,1.41,1.14,0.23,0.68,1.62
"No entiende que tiene que dar el ejemplo, las 24 horas y todos los días. Será mucho pedirle? O habrá salido a comprar ? Hay que ser muy ....",0.36,0.31,1.03,1.01,0.82,0.46,1.12,0.22,0.65,0.78,0.73,0.53,1.02,0.55,0.43,0.27,0.79,0.44,0.65,0.53
"400 emolistas preocupados de la mascarilla del presidente , no tienen jardín , nietos o algo mas interesante en sus vidas , pobre angelitos..",0.75,0.65,0.87,0.86,0.8,1.15,0.77,0.22,0.32,1.18,0.3,0.36,1.06,0.37,0.58,0.58,0.8,0.43,0.82,0.29
"Por qué no vigilan a los comunistas y los de la mugre amplia que andan repartiendo elementos como piedras, molotov y otras porquerías para destruir el país.?",1.19,0.34,1.33,0.9,1.38,1.54,1.23,1.47,0.73,1.5,1.13,0.98,1.12,0.61,1.42,0.45,1.22,1.24,1.26,0.28
"Ya perfil falso cobarde...anda a cobrar tu comision por escribir en contra de los ""comunistas"" lo que es seguramente tu unica fuente de ingresos.",0.36,0.62,0.35,0.61,1.02,0.77,0.74,0.44,0.16,0.78,0.44,0.35,0.34,0.18,0.57,0.27,0.95,0.66,0.49,2.13
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Tan poco atinado este sujeto, que hace una tan otra tontera. Con razón la izquierda destructora de chile hace lo que quiere con este monigote. Un verdadero monigote de la izquierda lo trata con un verdadero títere y hacen y deshacen con el. Con razón el país está tan mal con este payaso.",0.59,1.53,1.18,2.38,2.39,1.52,3.83,0.87,1.11,2.48,1.15,1.04,1.49,1.44,1.4,1.07,1.55,2.37,1.28,4.49
ACUSACION CONSTITUCIONAL POR NO USAR MASCARILLA EN LA PLAYA JAJAJAJAJAAJAJAJAJ,0.12,0.3,0.33,0.39,0.2,0.6,0.7,0.21,0.31,0.56,0,0.17,0.16,0,0.14,0,0.3,0.42,0.31,1.05
"Cuide su salud honorable señor presidente, si se enferma todo Chile va a quedar triste y llorando. Lo necesitamos por lo menos otro periodo más.",0.53,0.35,0.96,1.36,0.23,0.69,1.45,0.49,0.18,1.74,0.65,0.59,0.38,1.03,0.16,0.3,0.71,0.5,0.55,0.28
"No Sr, se imagina a la inepta y anticonstitucionalista Pdte del Senado, como Pdta de Chile?",0,0.3,0.5,0.39,0,0.15,0.72,0,0.47,0.37,0,0,0.16,0.18,0,0.13,0.15,0.63,0.31,0.26
"Como persona bien nacida de derecha pensé que se meta al mar, después supe que los tiburones no son coprófagos y no le pasaría nada. Lastima!!!",0.64,0.84,1.11,1.31,0.44,1,2.2,0.48,0.88,0.21,0.47,0.19,1.09,0.39,0.61,0.73,0.68,0.48,1.23,0.82
"Estimado: cualquier persona que nace, por definición, estará ""bien nacida"". No es un privilegio de sector politico....",0.51,0.34,1.11,0,0,0.17,1.2,0.71,1.24,0.42,0.16,0.57,0.36,0.79,0.31,0.29,0.51,0.24,0.35,0.27
LA MANGA DE CINICOS QLOOS ANDAN TODO EL DIA SIN MASCARILLA PERO COMO SALE PIÑERA SIN ELLA LOS FALITE DE MIIIERRDA SE ESPANTAN VAYANSE A LA CHU CHA DELINCUENTES QLOOOS,0.5,0,0.52,0.86,0.6,0.16,1.51,0.22,0.16,0.79,0.59,0.18,0,0.56,0.43,0.29,0.48,0.43,0.33,4.03
Y SON PUROS BOTS LOS QUE ANDAN LANZANDO MIEEERDA,0.28,0.37,0.41,0.72,0.25,0.18,1.14,0,0.2,0.46,0,0.21,0.6,0,0.17,0.48,0.37,0.53,0.19,1.71
ME IMPORTA UN PI-CO LA WEEEAA QUE PENSI SDW,0,0.18,0.4,0.23,0,0.72,0.56,0,0,0.22,0.17,0,0.39,0.21,0.49,0.31,0.36,0,0.19,1.13
SE IMPORTA ALGO QUE TE GUSTA ENTONCES,0,0.24,0.26,0,0,0,0.37,0,0,0.29,0.22,0,0.26,0.28,0.43,0,0.24,0,0,0.64
"Habla de Flaites el caballero, y no sabe ni expresarse.",0,0,0.17,0,0.2,0.15,0,0,0,0,0.14,0,0.33,0,0,0.26,0.15,0,0.16,0
"ELPROFESOR BANDERAS, JAJAJAJA CON LOS FLAITES TENI QUE PONERTE A SU ALTURA SDW",0.12,0.9,0.17,0.39,0.2,0.6,0.23,0.21,0.31,0.94,0.28,0,0.33,0.53,0.41,0,0.61,0.21,0.47,1.05
Y saltó el zu rdo socialista a acusar al presidente. Un claro ejemplo de lo podrido que esta la politica. Llega a un nivel de imbecilidad sorprendente..... y preocupante,0.87,1.14,1.22,1.51,1.21,1.32,0.58,1.12,0.96,0.79,0.44,1.07,1.06,0.74,1.01,0.87,1.44,0.65,0.83,0.87
el tiene que dar el ejemplo,0.12,0,0.17,0.2,0,0,0.18,0,0.16,0.37,0.14,0,0.16,0.18,0.14,0,0.3,0,0.31,0.26
no si los propios que o respaldaron se van a encargar de criticar al ex presidente y no van a faltar hu....nes como tu para justificarlo,0.48,0.31,1.55,0.61,0.81,0.15,1.67,0.88,0.49,0,0.44,0.18,0.68,0.18,0.57,0,0.32,0.44,0.65,0.8
"Con w3ones como tu siempre va a haber un ""Piñera"" en algún cargo , se nutren de la estupidez de los descerebrados.",0.74,0.48,0.87,0.64,0,0.65,1.15,0.45,0.64,0.78,0.44,0.18,0,1.11,0.29,0.57,0.79,1.08,0.16,0.86
"Tremendo Show con Covid19 en todo Chile: Estado de Catastrofe, Cuarentenas, Militares en las Calles, Derrumbe de la Económia, Planes paso a paso, Dineros de AFP, Fronteras Cerradas. Parece que a Piñera a sus 70 y tantos años no le interesa mucho contagiarse de Covid pero si le interesa atemorizar a los chilenos. Si el bicharraco chino fuera realmente de alta mortalidad este payaso no estaria paseando y conversando sin mascarilla.",1.51,1.06,2.01,2.37,1.57,1.21,2.72,1.07,1.09,2.45,0.57,0.34,1.65,2.32,1.1,1.73,2.14,1.91,1.42,2.66
QUIZAS YA LO COMPRO.,0,0,0.17,0,0,0.3,0.47,0,0,0,0,0,0.16,0,0.14,0,0.15,0,0.16,0.52
te apuesto esta vacunado,0.12,0.15,0,0,0.2,0.3,0,0.21,0,0.19,0,0,0,0,0.14,0.13,0,0,0,0
Capaz que ya se haya vacunado..por qué no ?,0,0,0.37,0,0,0.17,0.4,0,0,0,0,0,0.54,0,0.3,0,0.51,0.24,0,0
"Siempre fue así, rebelde con billete y regalón, siempre soplando las lineas.... cada más lejos....",0,0.33,1.06,0,0.61,0.68,0.59,0.45,0.32,0.4,0.15,0,0.18,0.57,0.15,0.15,0.32,0,0.67,0.59
Esta con vacuna ja,0,0.15,0.17,0.2,0.39,0.3,0,0,0.16,0,0,0,0.16,0,0.14,0,0.15,0.21,0,0
"Tan poco atinado este sujeto, que hace una tan otra tontera. Con razón la izquierda destructora de chile hace lo que quiere con este monigote. Un verdadero monigote de la izquierda lo trata con un verdadero títere y hacen y deshacen con el. Con razón el país está tan mal con este payaso.",0.59,1.53,1.18,2.38,2.39,1.52,3.83,0.87,1.11,2.48,1.15,1.04,1.49,1.44,1.4,1.07,1.55,2.37,1.28,4.49
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
PAN Y CIRCO! BASTA DE MENTIRAS! COVID DICTADURA MUNDIAL!,0.23,0.3,0.33,0.39,0.2,0.15,0.23,0,0.16,0.37,0,0,0.16,0.18,0,0.26,0,0,0,1.05
"Que cinismo, el no tiene que cumplir lo mismo que hace aplicar a los demás, no faltan los que justifican el mal proceder",0.42,0.18,0.81,0.47,0.25,0.54,1.09,0.26,0.39,1.14,0.51,0.83,0.99,0.65,0.5,0.16,0.74,0.8,0.57,1.99
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
Par de payasos....seguro al.Sr Administrador de este Pais Piñera lo van a multar jajajajjajajajajajajajjaja,0.52,0.17,0.56,0.44,0.9,0.17,1.01,0.24,0.18,0.84,0.32,0.19,0.55,0.4,0.31,0.59,0.51,0.49,0.35,0.83
"No es el único.A ponerse las pilas los críticos,y que también les ocurre.",0.13,0.34,0.56,0.88,0.45,0.51,0.81,0,0.18,0.85,0.48,0.19,0.55,0.4,0.47,0.45,0.17,0.24,0.89,0
Una multa para la tele quizás? Los niños y los tontos viven cometiendo errores,0.26,0.17,0.53,0.67,0.41,0.34,0.4,0.46,0.32,0.6,0.45,0.36,0,0.19,0.29,0.45,0.16,0.66,0.17,0.6
